timestamp,Temperature_C
2025-01-01 00:00:09,56.49823506436867
2025-01-01 00:00:16,52.32459666448964
2025-01-01 00:00:32,55.08203795288044
2025-01-01 00:00:48,
2025-01-01 00:01:08,56.22817908933454
2025-01-01 00:01:58,58.52246136817984
2025-01-01 00:02:13,56.7710510852875
2025-01-01 00:02:58,54.94427002358886
2025-01-01 00:03:41,50.77624449920882
2025-01-01 00:04:10,52.52066724130158
2025-01-01 00:04:41,57.82734050907806
2025-01-01 00:05:20,56.445480850091215
2025-01-01 00:06:08,56.62440179762213
2025-01-01 00:07:08,59.43950810523212
2025-01-01 00:07:52,52.65265899895121
2025-01-01 00:08:42,55.13833324115811
2025-01-01 00:09:41,56.02257845459596
2025-01-01 00:10:42,56.66625843234199
2025-01-01 00:11:47,62.342452536541984
2025-01-01 00:12:11,55.05037448690855
2025-01-01 00:12:25,55.78345525566126
2025-01-01 00:12:59,59.54245616649757
2025-01-01 00:13:06,60.14366978232575
2025-01-01 00:13:45,61.95778730136325
2025-01-01 00:15:48,58.35516168108148
2025-01-01 00:16:01,62.11376618648205
2025-01-01 00:17:05,59.9330440916213
2025-01-01 00:17:28,62.8240304233244
2025-01-01 00:18:10,58.794200692378936
2025-01-01 00:19:28,60.87107258129333
2025-01-01 00:19:36,54.72264852794898
2025-01-01 00:20:39,63.913331075129655
2025-01-01 00:21:46,59.82874481946588
2025-01-01 00:21:47,59.73154709111043
2025-01-01 00:21:54,59.80870118537887
2025-01-01 00:23:02,65.8435156970248
2025-01-01 00:23:10,61.28862118061403
2025-01-01 00:23:51,62.39193079082378
2025-01-01 00:24:40,62.30977168610707
2025-01-01 00:24:58,63.18652916959184
2025-01-01 00:25:06,62.32942495139314
2025-01-01 00:28:26,62.948444285905786
2025-01-01 00:29:11,63.11451486876138
2025-01-01 00:29:46,60.56688739341976
2025-01-01 00:31:25,62.48794335141568
2025-01-01 00:33:39,58.825443022075234
2025-01-01 00:35:41,62.70259928861326
2025-01-01 00:37:11,64.98601800513758
2025-01-01 00:37:31,66.99451240555098
2025-01-01 00:38:26,64.7249819028898
2025-01-01 00:38:37,61.45455626887577
2025-01-01 00:38:42,64.37270249973682
2025-01-01 00:39:45,61.2839705900104
2025-01-01 00:42:18,60.4340745310901
2025-01-01 00:42:23,62.97961670863586
2025-01-01 00:42:38,64.74258358044422
2025-01-01 00:42:40,61.12593105484271
2025-01-01 00:43:55,66.97944226997883
2025-01-01 00:44:57,60.725151397587794
2025-01-01 00:45:37,65.30864617482803
2025-01-01 00:47:54,64.69146552173842
2025-01-01 00:48:45,65.59910890769848
2025-01-01 00:49:55,65.32061864164547
2025-01-01 00:51:45,66.38501429229287
2025-01-01 00:52:36,62.203614608503806
2025-01-01 00:53:11,67.5599518362636
2025-01-01 00:53:13,63.97428372252658
2025-01-01 00:53:36,61.22904169902419
2025-01-01 00:53:37,64.28851567243264
2025-01-01 00:54:32,68.22639317646507
2025-01-01 00:55:08,70.69371532485059
2025-01-01 00:56:27,66.34817434416324
2025-01-01 00:56:47,66.52750220174289
2025-01-01 00:57:44,66.80006093652206
2025-01-01 00:57:46,65.2197342503238
2025-01-01 00:57:58,69.47551783705033
2025-01-01 01:00:01,64.7124258238262
2025-01-01 01:01:08,66.42545755313733
2025-01-01 01:04:18,65.27708339905027
2025-01-01 01:06:36,61.911990618872615
2025-01-01 01:09:36,67.85379849492175
2025-01-01 01:11:18,67.88595137413944
2025-01-01 01:12:00,68.09248813813248
2025-01-01 01:12:05,70.95315019068971
2025-01-01 01:12:24,66.4235695395484
2025-01-01 01:13:06,66.410192609278
2025-01-01 01:14:24,66.83085943019196
2025-01-01 01:17:49,68.82081025020975
2025-01-01 01:18:19,67.5031993953748
2025-01-01 01:19:11,68.15423752481767
2025-01-01 01:19:40,69.64131378765111
2025-01-01 01:19:50,68.18483305606937
2025-01-01 01:20:22,66.66345126105716
2025-01-01 01:21:42,66.280996512428
2025-01-01 01:21:49,66.8406520664063
2025-01-01 01:24:00,70.57639148430633
2025-01-01 01:26:14,70.8660816727652
2025-01-01 01:26:18,69.04907313551074
2025-01-01 01:28:05,70.61965706068402
2025-01-01 01:30:15,71.35824416349972
2025-01-01 01:31:59,65.64604853287554
2025-01-01 01:32:10,73.2008919879675
2025-01-01 01:32:18,66.39090059559018
2025-01-01 01:33:03,70.80796074866436
2025-01-01 01:33:10,
2025-01-01 01:33:18,70.06882868622195
2025-01-01 01:34:02,62.14384952403203
2025-01-01 01:34:41,68.89557916688734
2025-01-01 01:34:58,69.54575914241617
2025-01-01 01:35:13,70.9131047336461
2025-01-01 01:35:43,65.89885364970044
2025-01-01 01:37:29,68.3860092483927
2025-01-01 01:38:01,73.68723461103326
2025-01-01 01:38:06,
2025-01-01 01:38:43,70.16729970140408
2025-01-01 01:39:32,71.81710882591464
2025-01-01 01:40:08,73.05631530926983
2025-01-01 01:40:44,70.28563937366606
2025-01-01 01:43:52,69.53469218058014
2025-01-01 01:44:22,69.60911168341522
2025-01-01 01:45:03,73.08374844729772
2025-01-01 01:46:19,70.23692780286282
2025-01-01 01:47:23,72.47483649752668
2025-01-01 01:48:19,69.0688265687759
2025-01-01 01:50:05,65.4247582874394
2025-01-01 01:52:38,75.55099110041328
2025-01-01 01:52:59,69.52701741525343
2025-01-01 01:55:01,70.06798068724902
2025-01-01 01:55:43,72.4917134734982
2025-01-01 01:56:58,73.34242274603373
2025-01-01 01:57:39,71.68856702109575
2025-01-01 01:58:06,70.18970673684076
2025-01-01 01:59:29,69.86498548340575
2025-01-01 02:04:03,71.66059979559535
