timestamp,Humidity_pct
2025-01-01 00:01:08,61.579980901285865
2025-01-01 00:04:10,63.96549289273084
2025-01-01 00:07:52,63.39559996543787
2025-01-01 00:12:11,63.21522503959146
2025-01-01 00:15:48,63.68168890463532
2025-01-01 00:19:28,59.63177026706718
2025-01-01 00:21:54,68.91254704183667
2025-01-01 00:24:58,63.98450115093495
2025-01-01 00:31:25,66.63196486753581
2025-01-01 00:38:26,66.87792030669303
2025-01-01 00:42:23,70.92202602850764
2025-01-01 00:45:37,69.53182144933366
2025-01-01 00:52:36,65.47304679132436
2025-01-01 00:54:32,74.05865692387862
2025-01-01 00:57:46,67.37543277000451
2025-01-01 01:06:36,72.08641513798126
2025-01-01 01:12:24,66.50606424206347
2025-01-01 01:19:11,72.3594432385919
2025-01-01 01:21:49,75.90140897945848
2025-01-01 01:30:15,70.00327967582848
2025-01-01 01:33:10,71.68324138958347
2025-01-01 01:35:13,73.50456434660742
2025-01-01 01:38:43,73.11634899137722
2025-01-01 01:44:22,72.97888642886812
2025-01-01 01:50:05,75.4243768905697
2025-01-01 01:56:58,72.05177732077034
2025-01-01 02:05:03,74.66090888488463
2025-01-01 02:10:58,
2025-01-01 02:13:19,69.05524101880496
2025-01-01 02:15:31,71.63098833362776
2025-01-01 02:17:20,71.11685292839424
2025-01-01 02:19:56,69.01042377173583
2025-01-01 02:24:57,72.44342367159751
2025-01-01 02:28:15,73.73128176848203
2025-01-01 02:34:13,67.72959569357106
2025-01-01 02:38:10,70.64905609347717
2025-01-01 02:45:12,68.14318226013212
2025-01-01 02:48:39,68.03121101468861
2025-01-01 02:53:52,66.9626667255637
2025-01-01 02:59:39,68.13307383806549
2025-01-01 03:01:39,67.70185743921083
2025-01-01 03:05:05,62.57500124869597
2025-01-01 03:10:48,67.76305522193665
2025-01-01 03:16:03,
2025-01-01 03:18:06,64.43417337295044
2025-01-01 03:28:59,57.95187682204875
2025-01-01 03:33:33,60.83919344358757
2025-01-01 03:40:07,59.39653677714364
2025-01-01 03:43:01,58.185588450040605
2025-01-01 03:45:13,62.44010113458358
2025-01-01 03:47:33,57.65350516851155
2025-01-01 03:51:15,53.440569071761146
2025-01-01 03:52:42,56.89189441452578
2025-01-01 04:00:04,52.278279475267695
2025-01-01 04:06:16,53.53486486091388
2025-01-01 04:08:42,57.17414353817031
2025-01-01 04:15:27,53.09901547480173
2025-01-01 04:18:19,53.13694315214758
2025-01-01 04:20:07,50.27987234044184
2025-01-01 04:25:04,48.98297507361912
2025-01-01 04:28:07,54.299723459374135
2025-01-01 04:32:13,48.47641950741448
2025-01-01 04:37:08,52.37017998371768
2025-01-01 04:38:28,49.29801434023848
2025-01-01 04:41:25,48.98202509310344
2025-01-01 04:46:30,45.647412951660606
2025-01-01 04:50:03,47.31451893124248
2025-01-01 04:51:36,47.405615174256425
2025-01-01 04:51:41,51.0680807858365
2025-01-01 04:51:46,48.87947961302593
2025-01-01 04:51:51,46.39551211412083
2025-01-01 04:51:56,44.40383315451896
2025-01-01 04:52:01,43.539680561798406
2025-01-01 04:52:06,47.46471491806915
2025-01-01 04:52:11,47.02288904830677
2025-01-01 04:52:16,47.14490705509571
2025-01-01 04:52:21,50.646316676399806
2025-01-01 04:52:26,46.37358644391664
2025-01-01 04:52:31,
2025-01-01 04:52:36,48.963005521233136
2025-01-01 04:52:41,48.56468486695121
2025-01-01 04:52:46,48.93284583556196
2025-01-01 04:52:51,49.98765388309441
2025-01-01 04:52:56,44.04823078480717
2025-01-01 04:53:01,43.966486730689766
2025-01-01 04:53:06,42.78371913474059
2025-01-01 04:53:11,47.18130160045149
2025-01-01 04:53:16,46.43565691797885
2025-01-01 04:53:21,45.64686730373945
2025-01-01 04:53:26,48.64347345827266
2025-01-01 04:53:31,47.83147437231032
2025-01-01 04:53:36,46.44857738347551
2025-01-01 04:53:41,45.28182149433121
2025-01-01 04:53:46,47.26071210001386
2025-01-01 04:53:51,44.94443538709738
2025-01-01 04:53:56,43.943718521142266
2025-01-01 04:54:01,46.7154698372125
2025-01-01 04:54:06,
2025-01-01 04:54:11,45.30269272384517
2025-01-01 04:54:16,44.80521015093012
2025-01-01 04:54:21,42.71935124873625
2025-01-01 04:54:26,46.76420238106487
2025-01-01 04:54:31,47.22478510565085
2025-01-01 04:54:36,47.24359686452415
2025-01-01 04:54:41,48.29689569078162
2025-01-01 04:54:46,47.65734452589308
2025-01-01 04:54:51,50.78484477426472
2025-01-01 04:54:56,47.47343203875317
2025-01-01 04:55:01,48.54048517629005
2025-01-01 04:55:06,44.09096713543634
2025-01-01 04:55:11,50.39067730163983
2025-01-01 04:55:16,48.92158321670449
2025-01-01 04:55:21,50.75484925315838
2025-01-01 04:55:27,47.059807599196965
2025-01-01 04:55:32,47.296100931915326
2025-01-01 04:55:37,43.9878459771115
2025-01-01 04:55:42,
2025-01-01 04:55:47,53.93560548287829
2025-01-01 04:55:52,44.018149625174935
2025-01-01 04:55:57,45.785143767173615
2025-01-01 04:56:02,46.99293420230499
2025-01-01 04:56:07,47.15188350669347
2025-01-01 04:56:13,42.47552451898797
2025-01-01 04:56:18,46.17767654186403
2025-01-01 04:56:23,49.17165766489299
2025-01-01 04:56:28,52.35385532377745
2025-01-01 04:56:33,48.325321853827646
2025-01-01 04:56:38,43.87829244688129
2025-01-01 04:56:43,45.29913872728877
2025-01-01 04:56:48,48.18476923775919
2025-01-01 04:56:53,48.78338044534959
2025-01-01 04:56:58,47.97041748460801
2025-01-01 04:57:03,43.836638777961234
2025-01-01 04:57:08,44.02929710445963
2025-01-01 04:57:13,47.58035459194196
2025-01-01 04:57:18,50.38487802865533
2025-01-01 04:57:23,51.19261181365148
2025-01-01 04:57:28,45.2157231740762
2025-01-01 04:57:33,46.08142159988287
2025-01-01 04:57:38,48.4578027805244
2025-01-01 04:57:44,48.34324004423021
2025-01-01 04:57:49,47.27236623932862
2025-01-01 04:57:54,45.487649912283786
2025-01-01 04:57:59,48.8410684920925
2025-01-01 04:58:04,45.23354378571776
2025-01-01 04:58:09,47.2855326043261
2025-01-01 04:58:14,
2025-01-01 04:58:19,49.18777996070149
2025-01-01 04:58:24,49.09322149172328
2025-01-01 04:58:29,49.93995001032638
2025-01-01 04:58:34,44.25401629696515
2025-01-01 04:58:39,48.73270437876629
2025-01-01 04:58:44,44.44511592278664
2025-01-01 04:58:49,48.976301506242
2025-01-01 04:58:54,45.20501079334952
2025-01-01 04:58:59,52.359723702195886
2025-01-01 04:59:04,45.88850760984225
2025-01-01 04:59:09,47.08482603000567
2025-01-01 04:59:14,49.20686462765196
2025-01-01 04:59:19,45.83193558882283
2025-01-01 04:59:24,44.278609990600735
2025-01-01 04:59:29,45.893466474142144
2025-01-01 04:59:34,47.72071447725586
2025-01-01 04:59:39,46.4075914731191
2025-01-01 04:59:44,46.70401118462
2025-01-01 04:59:49,48.535395626172345
2025-01-01 04:59:54,47.7084850755682
2025-01-01 04:59:59,50.32072420613782
2025-01-01 05:00:04,40.5988169619297
2025-01-01 05:00:09,45.08393744364063
2025-01-01 05:00:14,47.03992984792604
2025-01-01 05:00:20,49.600349046981215
2025-01-01 05:00:25,46.39283848753544
2025-01-01 05:00:30,43.45613156531887
2025-01-01 05:00:35,46.07678370909154
2025-01-01 05:00:40,46.243773734407
2025-01-01 05:00:45,45.28820036076486
2025-01-01 05:00:50,49.53531767475143
2025-01-01 05:00:55,48.678178061422535
2025-01-01 05:01:00,47.69809870689331
2025-01-01 05:01:05,49.46133781456172
2025-01-01 05:01:10,50.61852140923879
2025-01-01 05:01:15,
2025-01-01 05:01:20,46.28992979700951
2025-01-01 05:01:25,46.47662872528773
2025-01-01 05:01:30,45.46015231202942
2025-01-01 05:01:35,41.0739503488459
2025-01-01 05:01:40,44.5121246231348
2025-01-01 05:01:45,43.68413548553669
2025-01-01 05:01:50,44.95396220760988
2025-01-01 05:01:55,44.152191670222166
2025-01-01 05:02:00,48.16918880581377
2025-01-01 05:02:05,46.33479855361177
2025-01-01 05:02:10,45.834989074067465
2025-01-01 05:02:15,48.195886224635714
2025-01-01 05:02:20,44.061389900217485
2025-01-01 05:02:25,44.70619210537484
2025-01-01 05:02:31,47.613907966861056
2025-01-01 05:02:36,44.92737935132215
2025-01-01 05:02:41,49.31309155650119
2025-01-01 05:02:46,51.75540452062637
2025-01-01 05:02:51,47.61562288901597
2025-01-01 05:02:56,46.70227529655596
2025-01-01 05:03:01,48.702106310439135
