timestamp,BearingTemp_C
2025-01-01 00:04:10,70.45792880091832
2025-01-01 00:12:11,72.29049706056651
2025-01-01 00:19:28,75.6473799283156
2025-01-01 00:24:58,77.47839922115399
2025-01-01 00:38:26,77.69232594322236
2025-01-01 00:45:37,79.23284704829466
2025-01-01 00:54:32,83.10743463524626
2025-01-01 01:06:36,85.18007423340958
2025-01-01 01:19:11,79.70884938430612
2025-01-01 01:30:15,85.28573904493034
2025-01-01 01:35:13,85.42582459995533
2025-01-01 01:44:22,83.03137977287163
2025-01-01 01:56:58,84.27465977094597
2025-01-01 02:10:58,86.59113487274627
2025-01-01 02:15:31,87.22535385773641
2025-01-01 02:19:56,82.44260054795797
2025-01-01 02:28:15,86.77229600991961
2025-01-01 02:38:10,81.68243870701883
2025-01-01 02:48:39,80.85547347335942
2025-01-01 02:59:39,79.66979144561006
2025-01-01 03:05:05,77.77179019509869
2025-01-01 03:16:03,72.76440023650146
2025-01-01 03:28:59,71.2701757690127
2025-01-01 03:40:07,70.1472377487933
2025-01-01 03:45:13,
2025-01-01 03:51:15,67.0490265456913
2025-01-01 04:00:04,70.36365599737401
2025-01-01 04:08:42,63.07210029905249
2025-01-01 04:18:19,53.55534208080388
2025-01-01 04:25:04,54.007341648393385
2025-01-01 04:32:13,50.0262931756298
2025-01-01 04:38:28,49.39359095081026
2025-01-01 04:46:30,50.61255713381688
2025-01-01 04:51:36,51.99513689429243
2025-01-01 04:51:46,48.47457942926986
2025-01-01 04:51:56,39.99240125332882
2025-01-01 04:52:06,43.14638122698788
2025-01-01 04:52:16,48.956708904719655
2025-01-01 04:52:26,49.32110864438026
2025-01-01 04:52:36,
2025-01-01 04:52:46,47.86691234917627
2025-01-01 04:52:56,51.01185646594282
2025-01-01 04:53:06,45.27464713687469
2025-01-01 04:53:16,43.555356313604925
2025-01-01 04:53:26,49.07719628939315
2025-01-01 04:53:36,49.33112737412871
2025-01-01 04:53:46,51.27815494740584
2025-01-01 04:53:56,46.563784557997394
2025-01-01 04:54:06,49.45753029249949
2025-01-01 04:54:16,49.89247663461639
2025-01-01 04:54:26,45.41422425802235
2025-01-01 04:54:36,38.90120969118131
2025-01-01 04:54:46,44.33153492583626
2025-01-01 04:54:56,48.052279376089736
2025-01-01 04:55:06,45.475941039259375
2025-01-01 04:55:16,53.36005971204535
2025-01-01 04:55:27,48.15367907769893
2025-01-01 04:55:37,44.47139352289143
2025-01-01 04:55:47,52.76038440253523
2025-01-01 04:55:57,53.34374016816359
2025-01-01 04:56:07,47.47096767986917
2025-01-01 04:56:18,48.83992963824321
2025-01-01 04:56:28,54.52915361695677
2025-01-01 04:56:38,42.93987211339986
2025-01-01 04:56:48,48.94755805946144
2025-01-01 04:56:58,47.63233957102393
2025-01-01 04:57:08,44.91114583458052
2025-01-01 04:57:18,50.056143186562885
2025-01-01 04:57:28,48.00928265761927
2025-01-01 04:57:38,53.099712619285846
2025-01-01 04:57:49,50.76125956466261
2025-01-01 04:57:59,47.297901846708825
2025-01-01 04:58:09,50.56348005989744
2025-01-01 04:58:19,44.82251194519269
2025-01-01 04:58:29,56.793938982632646
2025-01-01 04:58:39,49.42583850939764
2025-01-01 04:58:49,45.53525237771817
2025-01-01 04:58:59,47.9782350028882
2025-01-01 04:59:09,
2025-01-01 04:59:19,51.36347686726442
2025-01-01 04:59:29,45.09331070862879
2025-01-01 04:59:39,48.5646472080326
2025-01-01 04:59:49,47.033092922378
2025-01-01 04:59:59,45.61834457186873
2025-01-01 05:00:09,47.24908038243459
2025-01-01 05:00:20,45.05347128251019
2025-01-01 05:00:30,47.71579816647005
2025-01-01 05:00:40,44.28498257991302
2025-01-01 05:00:50,40.98709595481636
2025-01-01 05:01:00,52.171339745044776
2025-01-01 05:01:10,41.01137001742009
2025-01-01 05:01:20,46.11828514442791
2025-01-01 05:01:30,41.23401531653019
2025-01-01 05:01:40,49.67385749095055
2025-01-01 05:01:50,43.41804287939048
2025-01-01 05:02:00,49.62891210607872
2025-01-01 05:02:10,52.0219401992393
2025-01-01 05:02:20,44.30345786520268
2025-01-01 05:02:31,44.76786922023883
2025-01-01 05:02:41,53.49220670743328
2025-01-01 05:02:51,42.20420129733515
2025-01-01 05:03:01,53.99758645023245
2025-01-01 05:03:11,45.05473012932271
2025-01-01 05:03:21,46.52746732211933
2025-01-01 05:03:32,49.25116055085866
2025-01-01 05:03:42,48.115981986104295
2025-01-01 05:03:52,47.39945628885064
2025-01-01 05:04:02,45.45928508234038
2025-01-01 05:04:12,49.50822227587616
2025-01-01 05:04:22,46.12431974765337
2025-01-01 05:04:32,43.84519477090167
2025-01-01 05:04:42,50.93134778125128
2025-01-01 05:04:52,
2025-01-01 05:05:02,51.19533471177368
2025-01-01 05:05:12,47.872831101439246
2025-01-01 05:05:22,48.86416351490804
2025-01-01 05:05:32,50.20874416428907
2025-01-01 05:05:42,46.4357145755877
2025-01-01 05:05:52,49.1876783810148
2025-01-01 05:06:02,43.96311247385843
2025-01-01 05:06:12,49.67979735828354
2025-01-01 05:06:22,48.73067865065482
2025-01-01 05:06:32,48.74370299151124
2025-01-01 05:06:42,43.16991512979301
2025-01-01 05:06:52,51.32599243942505
2025-01-01 05:07:02,41.64849207219513
2025-01-01 05:07:12,47.21461115062918
2025-01-01 05:07:23,48.79391189719581
2025-01-01 05:07:33,48.34519227846789
2025-01-01 05:07:43,43.7916386827684
2025-01-01 05:07:53,53.76318858354231
2025-01-01 05:08:03,42.70109332178723
2025-01-01 05:08:13,52.478381422531946
2025-01-01 05:08:23,41.01243675661213
2025-01-01 05:08:33,42.92360100060144
2025-01-01 05:08:43,47.09152242971432
2025-01-01 05:08:54,44.27477393563562
2025-01-01 05:09:05,49.54295023373595
2025-01-01 05:09:15,49.76241259361552
2025-01-01 05:09:26,50.681747938724016
2025-01-01 05:09:36,45.60616770376911
2025-01-01 05:09:46,
2025-01-01 05:09:57,53.54891748110926
2025-01-01 05:10:07,51.50371201782268
2025-01-01 05:10:17,43.05466436991617
2025-01-01 05:10:28,52.59129851375695
2025-01-01 05:10:38,50.75387056212222
2025-01-01 05:10:48,45.69876942821525
2025-01-01 05:10:58,50.07423819498998
2025-01-01 05:11:08,44.753101994277145
2025-01-01 05:11:18,50.898005684409206
2025-01-01 05:11:28,48.49459169725301
2025-01-01 05:11:38,43.53002504806354
2025-01-01 05:11:48,38.80876685762908
2025-01-01 05:11:58,48.16903212193813
2025-01-01 05:12:08,
2025-01-01 05:12:18,44.62219152470792
2025-01-01 05:12:28,42.33148862980377
2025-01-01 05:12:38,48.082175906313495
2025-01-01 05:12:48,53.83013436685872
2025-01-01 05:12:58,45.506178330307925
2025-01-01 05:13:08,43.8381553502926
2025-01-01 05:13:18,44.17565462569148
2025-01-01 05:13:28,48.93354360429997
2025-01-01 05:13:38,52.01155333521108
2025-01-01 05:13:48,48.36718786296653
2025-01-01 05:13:58,44.687753666118354
2025-01-01 05:14:08,50.17267259022247
2025-01-01 05:14:18,44.749009978475314
2025-01-01 05:14:28,49.421652568353366
2025-01-01 05:14:38,46.85056685083968
2025-01-01 05:14:48,49.732888088375205
2025-01-01 05:14:58,47.92480108830938
2025-01-01 05:15:08,50.44735210644899
2025-01-01 05:15:18,50.137854057314826
2025-01-01 05:15:28,47.33451000066843
2025-01-01 05:15:38,43.54965651394959
2025-01-01 05:15:48,45.183868016671134
2025-01-01 05:15:58,43.172828194739886
2025-01-01 05:16:08,52.70733977267964
2025-01-01 05:16:18,44.72784007043072
2025-01-01 05:16:28,44.25455491228765
2025-01-01 05:16:38,41.99970981491701
2025-01-01 05:16:48,
2025-01-01 05:16:59,45.624161390543016
2025-01-01 05:17:09,47.94499090820762
2025-01-01 05:17:19,49.844271352412896
2025-01-01 05:17:29,47.803108556263126
2025-01-01 05:17:39,46.8621861372749
2025-01-01 05:17:49,43.05509402474682
2025-01-01 05:17:59,50.767212463125865
2025-01-01 05:18:09,44.00230581375697
2025-01-01 05:18:19,47.816745650375566
2025-01-01 05:18:29,48.50013698564662
2025-01-01 05:18:39,53.15565056820147
2025-01-01 05:18:49,48.07156652143435
2025-01-01 05:18:59,50.90937911997392
2025-01-01 05:19:09,43.75878997002821
2025-01-01 05:19:19,
2025-01-01 05:19:29,48.36682259938264
2025-01-01 05:19:39,46.330869883106615
2025-01-01 05:19:49,43.30595484824679
2025-01-01 05:19:59,45.44988645231583
2025-01-01 05:20:09,45.036697664131005
2025-01-01 05:20:19,49.40330694258382
2025-01-01 05:20:29,42.51731010416795
2025-01-01 05:20:39,45.06684144575794
2025-01-01 05:20:49,49.86573676503437
2025-01-01 05:21:01,47.01133101626463
2025-01-01 05:21:11,49.02017484126947
2025-01-01 05:21:21,46.44296404212964
2025-01-01 05:21:31,49.71144174409529
2025-01-01 05:21:41,47.86908953618153
2025-01-01 05:21:51,45.03457266461195
2025-01-01 05:22:01,49.450794812401725
2025-01-01 05:22:11,
2025-01-01 05:22:21,49.01635121987787
2025-01-01 05:22:31,49.97897372272122
2025-01-01 05:22:41,43.73032476652465
2025-01-01 05:22:51,47.700253538222185
2025-01-01 05:23:01,47.54876850591809
2025-01-01 05:23:11,51.403971195847575
2025-01-01 05:23:22,45.94370093658777
2025-01-01 05:23:32,46.39879615977773
2025-01-01 05:23:42,47.56636909300546
2025-01-01 05:23:52,48.54848300820513
2025-01-01 05:24:02,53.63518442680185
2025-01-01 05:24:12,44.687260740614406
2025-01-01 05:24:22,44.64268065154305
2025-01-01 05:24:32,53.001316933732944
2025-01-01 05:24:42,49.28853316895747
2025-01-01 05:24:52,49.63491995957446
2025-01-01 05:25:02,46.70102495231579
2025-01-01 05:25:12,45.06306205571948
2025-01-01 05:25:22,47.34299597417663
2025-01-01 05:25:33,
2025-01-01 05:25:43,49.504250406392906
2025-01-01 05:25:53,50.620713424943496
2025-01-01 05:26:03,47.20333922011326
2025-01-01 05:26:13,48.45251083900449
2025-01-01 05:26:23,47.73268932351158
2025-01-01 05:26:33,47.20392587167584
2025-01-01 05:26:43,47.50216776885892
2025-01-01 05:26:53,44.61424073208149
2025-01-01 05:27:03,47.84491101495637
2025-01-01 05:27:13,46.0847148615809
2025-01-01 05:27:24,49.003289420187485
2025-01-01 05:27:34,47.37938317149427
2025-01-01 05:27:44,49.53535776619506
2025-01-01 05:27:54,46.8488834109361
2025-01-01 05:28:04,47.42524589811482
2025-01-01 05:28:15,51.18587406307528
2025-01-01 05:28:25,51.77427303517071
2025-01-01 05:28:35,45.14777923968728
2025-01-01 05:28:45,55.68653780759144
2025-01-01 05:28:55,47.57770346704058
2025-01-01 05:29:05,52.43920664116773
2025-01-01 05:29:15,45.327394365638206
2025-01-01 05:29:25,51.508544530695175
2025-01-01 05:29:35,48.26498898083895
2025-01-01 05:29:45,45.15179517879484
2025-01-01 05:29:55,52.09590691488387
2025-01-01 05:30:05,47.63657590808684
2025-01-01 05:30:15,52.35627071304288
2025-01-01 05:30:25,51.02303909357782
2025-01-01 05:30:35,46.25121403435084
2025-01-01 05:30:45,49.19986193858082
2025-01-01 05:30:55,46.45624833962068
2025-01-01 05:31:05,50.23190494240647
2025-01-01 05:31:15,44.326531790921976
2025-01-01 05:31:26,52.31334957192029
2025-01-01 05:31:36,46.14552271633326
2025-01-01 05:31:46,45.484322777860704
2025-01-01 05:31:56,46.893029823040784
2025-01-01 05:32:06,49.8183453577937
2025-01-01 05:32:16,52.28728876102786
2025-01-01 05:32:26,53.39928056807301
2025-01-01 05:32:36,51.36967345347324
2025-01-01 05:32:46,52.29553199873959
2025-01-01 05:32:57,
2025-01-01 05:33:07,51.45081079674264
2025-01-01 05:33:17,52.38282764553381
2025-01-01 05:33:27,48.71706982903518
2025-01-01 05:33:37,47.08185940878101
2025-01-01 05:33:47,44.85341819415256
2025-01-01 05:33:57,46.644402704646176
2025-01-01 05:34:07,45.14416740003541
2025-01-01 05:34:17,43.85968082738486
2025-01-01 05:34:27,48.55907848542145
2025-01-01 05:34:37,49.62778137042469
2025-01-01 05:34:48,48.624605778318006
2025-01-01 05:34:58,49.62381135178223
2025-01-01 05:35:08,49.790180459009086
2025-01-01 05:35:18,51.2729712734063
2025-01-01 05:35:28,44.81590784567858
2025-01-01 05:35:38,47.53861685713824
2025-01-01 05:35:48,49.3269427458736
2025-01-01 05:35:58,51.498766558415625
2025-01-01 05:36:08,51.2202305310031
2025-01-01 05:36:18,49.24473534476923
2025-01-01 05:36:28,50.4549604662203
2025-01-01 05:36:39,
2025-01-01 05:36:49,52.44035016935625
2025-01-01 05:36:59,53.40173611917363
2025-01-01 05:37:09,49.66098719489303
2025-01-01 05:37:19,47.44149669840616
2025-01-01 05:37:29,49.19255178901847
2025-01-01 05:37:39,49.35318892863734
2025-01-01 05:37:49,48.92322001377352
2025-01-01 05:37:59,49.39103146693324
2025-01-01 05:38:09,48.21798973520398
2025-01-01 05:38:19,
2025-01-01 05:38:30,41.00781918537766
2025-01-01 05:38:40,47.98830694757303
2025-01-01 05:38:50,
2025-01-01 05:39:00,45.346447024838646
2025-01-01 05:39:10,49.76130458337651
2025-01-01 05:39:20,50.29858991009757
2025-01-01 05:39:30,49.50316185206557
2025-01-01 05:39:40,53.103800834381786
2025-01-01 05:39:50,49.31198533171519
2025-01-01 05:40:00,43.820739262907736
2025-01-01 05:40:10,50.34417911736617
2025-01-01 05:40:20,47.35801528933538
2025-01-01 05:40:30,54.669383772111885
2025-01-01 05:40:40,48.34645953045222
2025-01-01 05:40:50,46.34099073033255
2025-01-01 05:41:01,
2025-01-01 05:41:11,52.88311083868362
2025-01-01 05:41:21,50.70754352628375
2025-01-01 05:41:31,52.37316390169735
